Year,TM,real_team_id,PITCHERS,IP,SO_v_l,BB_v_l,HIT_v_l,OB_v_l,TB_v_l,HR_v_l,BP_v_l,DP_v_l,SO_v_r,BB_v_r,HIT_v_r,OB_v_r,TB_v_r,HR_v_r,BP_v_r,DP_v_r,HO,ENDURANCE,FIELD,BK,WP,BAT_B,STL,SPD,rml_team_id
2016,LAN,15,"Hatcher,C",41,30,16,1.6,17.6,1.6,0,0*,10,28,11,25.9,36.9,63.9,7.3,8,0,2,R(2),'3-36,0,20,3WR-C,E,10,25
2016,PHN,22,"Hellickson,J",189,17,9,17.6,26.6,30.3,2.2,2,12,24,0,15.5,15.5,31.8,2.4,3,12,0,S(6),'2- 0,2,7,2WR-A,E,13,8
2016,BOA,5,"Hembree,H",51,11,7,33.5,40.5,46.2,1.2,3,0,29,7,7.6,14.6,15.2,1.2,2,0,9,R(2),'4-28,0,0,1WR-C,E,10,30
2016,NYN,20,"Henderson,J",35,38,10,12.7,22.6,27.9,2.8,4,0,31,13,12.1,25.1,32.8,4.2,8,0,5,R(1),'4-42,9,0,1WL-C,E,10,25
2016,CHN,7,"Hendricks,K",190,28,1,14.7,15.7,22,0.6,1,8,26,6,9.8,15.9,15.1,1,1,8,0,S(6),'2- 0,0,20,2WR-B,E,14,12
2016,OAA,21,"Hendriks,L",65,44,3,16,19,22,0.2,1,5,28,0,31,31,42.2,1.2,2,5,9,R(2),'4- 0,0,10,1WR-C,E,10,1
2016,PHN,22,"Hernandez,D",73,29,13,16.1,29.1,34.3,4.8,7,0,32,8,24.8,32.8,33.5,0.6,0,2,0,R(2) C(0),'4- 0,0,18,1WR-C,E,10,25
2016,SEA,26,"Hernandez,F",153,15,13,16.5,29.5,27.9,1.8,2,11,21,14,10.6,24.6,20,2,2,10,4,S(6),'4-19,0,8,1WR-B,E,10,24
2016,KCA,13,"Herrera,K",72,38,3,11.8,14.8,17,0,0,1,50,0,14.9,14.9,26.1,1.6,3,1,-2,R(1) C(4),'2- 0,0,9,1WR-C,E,10,1
2016,TOT,1,"Hill,R*",110,16,0,9.5,9.5,13.5,0,0,6,47,11,5,16,5.6,0,0,6,0,S(6),'2-26,0,0,1WL-D,E,10,2
2016,KCA,13,"Hochevar,L",37,45,12,6.7,18.7,12.8,0.2,0,0,29,0,18.9,18.9,47.1,6.3,8,0,8,R(1),'3- 0,0,12,1WR-C,E,10,20
2016,TEA,29,"Holland,D*",107,21,5,19,24,19,0,0,4,6,7,21.4,28.4,36.7,2.6,4,3,-2,S(5) R(3),'2-27,0,20,3WS-D,E,10,18
2016,LAN,15,"Howell,J*",51,22,0,30.8,30.8,38.8,1.2,2,4,19,8,21,29,25.2,0.2,0,4,-3,R(1),'3- 0,0,13,1WL-C,E,10,13
2016,ARN,2,"Hudson,D",60,18,8,22.3,30.3,34.7,1.6,1,0,30,6,18.7,24.7,29.5,0.8,1,0,0,R(1) C(3),'3-48,0,18,1WR-C,E,10,30
2016,PIN,23,"Hughes,J",59,0,0,22.9,22.9,50.7,1.6,3,10,19,14,20.4,34.3,25.5,0.8,2,11,5,R(1) C(0),'4- 0,0,18,1WR-C,E,10,30
2016,MNA,18,"Hughes,P",59,8,13,34.5,47.5,43.1,1.2,1,7,4,0,23.1,23.1,43.6,4.6,8,7,-5,S(5),'3- 0,0,0,1WR-C,E,10,30
2016,TOT,1,"Hunter,T",34,12,0,32.5,32.5,40.7,0,0,12,14,8,17.2,25.2,22.2,0,0,12,9,R(1),'5- 0,0,0,1WR-C,E,10,25
2016,CIN,8,"Iglesias,R",78,18,5,20.6,25.6,36.2,2.6,2,0,47,10,4.6,14.6,4.6,0,0,0,-4,S(5) R(3) C(3),'3-18,5,8,1WR-D,E,10,22
2016,SEA,26,"Iwakuma,H",199,15,0,27.4,27.4,39.5,1.8,3,12,18,5,21.6,26.6,36.6,2.8,4,10,-1,S(6*),'3- 0,0,4,1WR-B,E,10,20
2016,TOT,1,"Jackson,E",84,11,21,13.9,34.9,24.6,1.2,1,9,14,8,23.5,31.5,48.5,4.3,8,4,-2,S(6) R(3),'4-34,0,0,3WR-B,D,14,25
2016,LAN,15,"Jansen,K",69,68,0,9.1,9.1,18,0.6,0*,0,69,0,0,0,0,0,0*,0,0,R(1) C(6),'4-21,0,0,1WS-C,E,10,2
2016,TOT,1,"Jeffress,J",58,19,1,28.8,29.8,42.6,0,0,12,13,9,10.4,19.4,10.4,0,0,12,-3,R(1) C(6),'4- 0,0,12,1WR-C,E,10,11
2016,CHA,6,"Jennings,D*",61,21,19,10.2,29.2,20.8,0,0*,11,14,14,20.3,34.3,25.1,0,0,11,-4,R(2) C(0),'2-24,0,0,1WL-C,E,10,16
2016,TOT,1,"Jepsen,K",50,11,7,29.8,36.8,79,15.3,8,12,13,13,24.8,37.8,42.3,2,2,10,-1,R(1) C(3),'3- 0,0,20,1WR-C,E,10,25
2016,BAA,4,"Jimenez,U",142,25,15,22.6,37.6,39.8,2.4,4,0,16,16,15.4,31.3,19,0,0,4,9,S(5) R(3) C(0),'5-20,2,7,1WR-C,E,10,16
2016,ATN,3,"Johnson,J",65,40,6,11.5,17.5,18.2,0,0,11,25,10,18.6,28.6,23.9,0,0,11,-3,R(1) C(5),'3- 0,0,20,1WR-C,E,10,12
2016,CHA,6,"Jones,N",71,56,1,7.1,8.1,19.5,2.8,4*,4,33,2,3.8,5.8,6.2,0.6,0,7,-4,R(1) C(2),'2-20,0,20,1WR-C,E,10,9
2016,SEA,26,"Karns,N",94,38,18,7.2,25.2,13.6,0.8,1,0,24,11,26,37,43.2,2,3,2,9,S(5) R(3) C(0),'4-31,3,20,1WR-C,E,10,11
2016,LAN,15,"Kazmir,S*",136,13,7,13,20,20.9,1.8,3,1,27,10,18.4,28.4,35.3,3,4,1,0,S(5),'3- 0,0,7,1WL-B,E,12,16
2016,TEA,29,"Kela,K",34,50,14,6.6,20.5,14.6,1.2,1,0,27,18,11.4,29.4,31,4.1,7,4,-2,R(1),'3- 0,11,12,1WR-C,E,10,30
2016,WAN,31,"Kelley,S",58,44,3,12.8,15.8,39.5,6.8,8*,0,61,0,6,6,17.1,2.2,3*,0,0,R(1) C(3),'3- 0,0,8,1WR-C,E,10,24
2016,KCA,13,"Kennedy,I",196,25,8,12.1,20.1,27.7,3.2,6,1,29,10,16.6,26.6,27.9,3.6,7,1,1,S(6*),'3- 0,0,0,1WR-C,E,10,5
2016,LAN,15,"Kershaw,C*",149,53,0,0,0,0,0,0*,10,40,0,6.7,6.7,10.4,0,0,10,-4,S(7),'3-10,9,8,2WL-B,E,14,13
2016,HOA,12,"Keuchel,D*",168,21,1,23.9,24.8,31.5,0.2,0,8,22,8,24,32,40.8,1.8,3,5,-3,S(6),'1- 0,0,0,1WL-C,E,13,10
2016,BOA,5,"Kimbrel,C",53,58,18,0.8,18.8,3.2,0.8,1*,0,53,25,0,25,0,0,0*,0,0,R(1) C(6),'3- 0,0,20,1WR-C,E,10,14
2016,MNA,18,"Kintzler,B",54,7,0,15.9,15.9,26.5,2.2,3,12,14,0,26.2,26.2,32.6,0,0,12,-6,R(1) C(5),'2- 0,0,0,1WR-C,E,10,17
2016,CLA,9,"Kluber,C",215,29,6,12.7,18.7,21.7,1,1,8,41,6,8,14,19,2,2,9,-2,S(7*),'2- 7,2,0,3WR-B,E,12,22
2016,MLN,17,"Knebel,C",33,44,5,6.2,11.1,11,0,0,0,26,17,25.7,42.7,37.8,2,2,0,7,R(1) C(1),'3-44,0,6,1WR-C,E,10,16
2016,MMN,16,"Koehler,T",177,25,15,16.8,31.8,28,2,4,2,12,12,19.9,31.9,32.5,1.8,4,3,1,S(6),'5- 8,0,11,1WR-D,E,10,23
2016,SFN,25,"Kontos,G",53,16,14,15.1,29.1,15.1,0,0,12,9,6,10.1,16.1,14.6,0,0,12,9,R(2),'3- 0,0,4,1WR-C,E,10,2
2016,ATN,3,"Krol,I*",51,32,0,29.8,29.8,38.9,0.2,0,1,34,4,19.2,23.2,22.7,1,2,2,3,R(1),'2-28,0,20,1WL-C,E,10,1
2016,PIN,23,"Kuhl,C",71,9,6,26.3,32.3,44.1,1.8,3,6,21,6,16,22,28.5,0.4,1,6,0,S(6),'2- 0,0,6,1WR-D,E,10,5
2016,CHN,7,"Lackey,J",188,25,11,16.7,27.7,24.4,0.6,1,4,34,5,8.2,13.2,18,3,5,4,2,S(6),'5- 0,0,0,1WR-B,E,10,23
2016,CIN,8,"Lamb,J*",70,15,12,24.1,36.1,30.7,2.2,2,3,16,13,25.5,38.5,47,4.3,6,4,6,S(5),'4- 0,4,2,1WL-C,E,10,25
2016,TOT,1,"Latos,M",70,4,15,11.3,26.3,28.2,3.2,6,0,10,9,26,35,35.1,1.8,2,3,9,S(5) R(3),'3- 0,0,17,6NR-C,E,13,25
2016,SFN,25,"Law,D",55,29,0,7.9,7.9,14.4,0,2,9,24,6,15.1,21.1,22.4,0,0,9,-3,R(1) C(0),'3- 0,0,4,1WR-D,E,10,15
2016,TOT,1,"Layne,T*",45,21,14,11.9,26,11.9,0,0,4,22,13,16.5,29.5,24.8,0,0,4,-3,R(1) C(0),'2-31,0,20,1WL-C,E,10,25
2016,STN,27,"Leake,M",177,16,0,19.5,19.5,34.9,3.2,5,5,11,0,30.1,30.1,40.2,0.6,0,5,4,S(6),'2-33,0,20,2WR-C,E,10,30
2016,TOT,1,"Leblanc,W*",62,12,0,14.2,14.2,33.1,3.2,6,12,23,2,16.2,18.2,43.8,5.8,8,12,-3,S(6) R(3) C(1),'3- 0,0,0,1WL-C,E,10,14
2016,CHN,7,"Lester,J*",203,32,2,11.7,13.7,19.5,0.8,2,10,29,6,11.6,17.6,18,1.8,2,10,8,S(7*),'5- 0,0,4,1WL-A,E,13,24
2016,TEA,29,"Lewis,C",116,7,7,11.4,18.4,21.4,2.8,4,6,15,2,13.5,15.5,28.3,3.4,6,7,8,S(6),'4-12,0,1,1WR-C,E,10,23
2016,LAN,15,"Liberatore,A*",43,28,6,7.4,13.4,14.8,0,0,4,43,10,17.5,27.5,27.1,0,1,1,2,R(1),'5- 0,0,20,1WL-C,E,10,11
2016,TOT,1,"Liriano,F*",163,26,12,13.9,25.9,26.9,2.6,4,7,28,18,13.8,31.8,25.1,2.8,5,6,2,S(6) R(3),'2-36,0,1,8NL-D,E,10,1
2016,PIN,23,"Locke,J*",127,6,3,25.1,28.1,38.4,2,3,9,4,8,26.8,34.8,46,2,4,8,0,S(5) R(3),'2-23,0,20,1WL-A,E,13,9
2016,CON,10,"Logan,B*",46,50,8,1.6,9.6,3.2,0,0*,6,34,11,9.1,20.1,25.4,3.6,5*,7,-3,R(1) C(0),'3-31,0,20,1WR-C,E,10,8
2016,SFN,25,"Lopez,J*",27,0,17,9.9,26.9,16.1,1.8,4,10,9,28,25.3,53.3,35,2.4,5,5,-1,R(1) C(0),'3- 0,0,0,1WL-C,E,10,25
2016,CIN,8,"Lorenzen,M",50,14,7,9.4,16.5,9.4,0,0,17,38,3,17.2,20.2,28.1,3,5,6,-2,R(2),'3-28,16,0,6NR-C,E,14,16
2016,DEA,11,"Lowe,M",49,34,11,15.8,26.8,42,4.3,8*,0,20,11,27.3,38.3,55.5,5.5,8,0,-3,R(1),'3- 0,0,8,1WL-C,E,10,25
2016,NYN,20,"Lugo,S",64,12,13,3.7,16.6,11.6,1.8,3*,9,21,3,11.7,14.7,19.8,0.8,1,9,-2,S(5) R(3),'3- 0,6,3,3WR-D,E,10,5
2016,CON,10,"Lyles,J",59,0,18,26.7,44.7,41.8,0.6,0,7,9,10,22.7,32.7,28.9,0,0,7,4,S(5) R(3) C(0),'5-24,0,17,1WR-D,E,13,16
2016,STN,27,"Lyons,T*",48,19,7,4.1,11,12.9,2.4,4*,12,35,7,8.8,15.8,29.5,6,8*,13,1,R(3),'3- 0,0,0,1WL-C,E,10,18
2016,OAA,21,"Madson,R",65,17,4,14.1,18,25.1,3,6,9,18,7,19.9,26.8,24.5,0,0,10,9,R(1) C(5),'4- 0,5,14,1WL-C,E,10,9
2016,LAN,15,"Maeda,K",176,20,9,16.3,25.3,26.3,2,2,4,40,2,12.5,14.5,17.7,1.6,2,5,0,S(6),'1-24,0,0,6NR-A,E,14,8
2016,OAA,21,"Manaea,S*",145,34,0,5.8,5.8,14.6,2.2,4,7,21,6,18.3,24.3,32.2,2.2,5,7,-6,S(6),'3-10,0,0,1WR-D,E,10,13
2016,CLA,9,"Manship,J",43,9,5,16.1,21.1,38.7,3.8,7*,9,24,21,10.7,31.7,18.7,2,3,11,-3,R(1),'3- 0,0,0,1WR-C,E,10,9
2016,TOT,1,"Marinez,J",62,20,4,18.2,22.2,29.9,0.8,0,8,18,9,20,29,26.8,0,0,8,2,R(2),'3- 0,0,14,1WR-C,E,10,10
2016,STN,27,"Martinez,C",195,19,14,14.3,28.3,21.3,1.4,2,12,29,5,8.4,13.4,9.1,0,0,12,3,S(6),'3-22,0,20,4WR-A,E,14,12
2016,NYN,20,"Matz,S*",132,19,2,22.8,24.8,34,1.2,1,4,31,4,17.3,21.3,24.4,1.8,2,4,7,S(6),'3-11,2,20,2WR-A,E,13,15
2016,SDN,24,"Maurer,B",70,37,10,7.4,17.4,13.4,0.4,1,0,23,0,20.4,20.4,37.5,1.8,2,0,-1,R(1) C(3),'3-21,0,9,1WR-C,E,10,13
2016,MNA,18,"May,T",43,50,19,1.6,20.7,6.5,1.6,3*,0,46,6,19.3,25.3,46.2,3.2,6*,0,4,R(1) C(0),'2-34,0,20,1WR-C,E,10,25
2016,CLA,9,"McAllister,Z",52,21,9,14.3,23.3,22.3,1.6,2,0,34,14,18.7,32.7,34.7,1.6,1,0,9,R(1),'4- 0,0,12,1WR-C,E,10,3
2016,HOA,12,"McCullers,L",81,35,13,23,36,33.5,0,0,1,30,24,14.8,38.8,19.3,0,0,3,-5,S(5),'2- 0,10,20,3WL-C,E,10,3
2016,CON,10,"McGee,J*",46,24,10,28.5,38.5,50.3,0,0,7,12,6,23.6,29.6,45.7,6.3,8,7,-1,R(1) C(4),'4- 0,0,20,1WL-C,E,10,25
2016,MMN,16,"McGowan,D",67,15,15,15.7,30.7,37.7,3.2,6,7,34,11,2.5,13.5,5.7,0.4,1,7,5,R(2) C(0),'4-21,0,13,1WR-D,E,10,10
2016,HOA,12,"McHugh,C",185,28,7,26.9,33.9,39.4,1.6,3,6,24,5,22.9,27.9,38.5,2.2,4,6,-2,S(6),'3- 0,0,10,1WR-C,E,10,9
2016,TOT,1,"Melancon,M",71,35,4,12.1,16.1,14.1,0,0,9,23,0,7.8,7.8,8.8,0,0,9,0,R(1) C(6),'3- 0,0,14,1WR-C,E,10,22
2016,OAA,21,"Mengden,D",72,24,15,27.3,42.3,47.1,0.4,1,0,23,11,27,38,40.3,2.4,5,0,-4,S(5),'2- 0,20,14,1WR-C,E,10,3
2016,TOT,1,"Miley,W*",166,18,10,15.9,25.9,29,1.6,1,9,20,5,26.6,31.6,42.5,3,4,10,-5,S(6),'2- 0,5,0,2WL-B,E,10,16
2016,TOT,1,"Miller,A*",74,66,0,5.9,5.9,18,3.2,5*,0,76,0,1,1,4,1,1*,0,-2,R(1) C(4),'4- 0,20,3,1WL-C,E,10,9
2016,CON,10,"Miller,J",43,22,15,26.8,41.8,65.9,4.3,7,0,30,15,21.5,36.5,31.5,0.6,0,1,6,R(2),'4- 0,7,0,1WR-C,E,10,25
2016,ARN,2,"Miller,S",101,8,12,28.2,40.2,46.8,2.2,4,4,13,7,23.5,30.5,35,1.4,2,4,2,S(5),'4- 0,0,5,1WR-C,E,13,1
2016,MNA,18,"Milone,T*",69,11,2,20.6,22.6,47.1,8,8,5,12,6,23.9,29.9,40.4,3.6,6,5,1,S(5) R(3),'2- 0,5,9,3WL-C,E,10,7
2016,TOT,1,"Miranda,A*",58,16,14,18.6,32.7,38.9,1.2,2*,11,19,7,7.8,14.8,27.1,5.6,8*,11,-4,S(6) R(3),'3-26,0,20,1WL-C,E,10,13
2016,TOT,1,"Montgomery,M*",100,27,14,6.6,20.5,13.1,1,0,11,26,10,15.1,25.1,25.3,1,0,10,-3,S(5) R(3),'2-30,0,20,1WL-D,E,10,24
2016,TOT,1,"Moore,M*",198,25,7,17.2,24.2,25.4,2.4,3,0,23,11,15.6,26.6,24.1,2,3,0,-4,S(6*),'3- 7,2,6,1WL-C,E,12,19
2016,PHN,22,"Morgan,A*",113,22,8,20.3,28.3,33.1,1.6,3,4,16,1,30.3,31.3,55.6,4.3,7,0,0,S(5) R(3),'2-51,0,20,1WL-B,E,10,17
2016,LAA,14,"Morin,M",56,19,16,17.8,33.8,24.3,1.2,1,0,27,0,19.1,19.1,27.2,1.8,2,1,-6,R(1),'2- 0,8,3,1WR-C,E,10,3
2016,CON,10,"Motte,J",24,33,4,25,29,58.7,3.2,4,2,20,8,22.7,30.7,58.5,7,8*,2,9,R(1),'3- 0,0,0,1WR-C,E,10,25
2016,KCA,13,"Moylan,P",45,8,25,24.1,49.1,40.9,5.6,8,7,21,4,15.8,19.8,17.8,0,0,13,-2,R(1),'2-51,0,15,1WR-C,E,10,25
2016,HOA,12,"Musgrove,J",62,22,10,21.4,31.4,44.5,2.8,4,7,27,2,15.4,17.4,32.7,2.2,4,4,-5,S(5),'3- 0,0,0,1WR-B,E,10,16
2016,OAA,21,"Neal,Z",70,0,0,11.9,11.9,26.8,2.6,5,12,0,0,23.3,23.3,40.7,1.4,3,12,0,S(5) R(3) C(1),'3- 0,5,20,1WR-D,E,10,5
2016,MLN,17,"Nelson,J",179,14,18,12.8,30.8,26,2.6,1,7,17,12,21.5,33.5,32,2.6,3,5,9,S(5),'4-40,0,9,1WR-C,E,10,17
2016,PHN,22,"Neris,H",80,49,10,9.1,19.1,17.9,2,2,0,42,9,7.1,16,15.9,1.8,2,3,2,R(1) C(1),'3- 0,5,20,1WR-C,E,10,4
2016,HOA,12,"Neshek,P",47,26,0,13.4,13.4,48.7,10.3,8*,0,32,0,5.1,5.1,11.7,0,0*,0,-2,R(1),'3-31,0,4,1WS-C,E,10,11
2016,PIN,23,"Nicasio,J",118,33,10,20.8,30.8,47.2,5.3,8,0,37,9,14.6,23.5,23.6,0,0,5,-3,S(5) R(3),'3-12,0,5,1WR-B,E,13,15
2016,MMN,16,"Nicolino,J*",79,4,0,27.2,27.2,40.5,0.4,0,6,0,6,31.9,37.8,42.7,1.4,3,6,5,S(5) R(3),'2-18,0,20,1WL-D,E,13,4
2016,TOT,1,"Niese,J*",121,19,12,26.6,38.6,49.3,2.6,3,7,9,8,23,31,44.2,5,8,5,-5,S(5) R(3),'2-12,0,19,1WL-C,E,14,25
2016,PHN,22,"Nola,A",111,27,8,15.7,23.7,25.7,1.6,2,0,38,0,28.9,28.9,38.5,0.4,0,0,-1,S(6),'3-13,0,3,1WR-D,E,10,14
2016,TOT,1,"Nolasco,R",198,9,5,18.3,23.3,31.4,1,1,12,21,2,22,24,36.6,3.2,5,13,-2,S(6*),'3-14,0,20,1WR-C,E,10,16
2016,TOT,1,"Norris,B",113,21,20,21.7,41.7,39.5,2.8,4,5,23,6,17.3,23.3,24.8,1.4,1,8,4,S(5) R(3),'3-13,0,0,3WR-A,E,13,21
2016,DEA,11,"Norris,D*",69,46,14,9.8,23.9,21.9,1.8,3,0,21,5,23.6,28.6,37.3,2.4,4,2,-3,S(5),'3-21,0,2,1WL-C,E,10,3
2016,TOT,1,"Nova,I",162,7,0,28,28,49.6,2.2,3,11,25,2,18.1,20.1,32.9,2.4,3,12,2,S(5) R(4) C(0),'5-18,0,12,2WR-C,E,12,17
2016,SEA,26,"Nuno,V*",59,20,0,28.4,28.4,46.7,2.8,5,4,23,0,23.1,23.1,39.7,4.1,7,4,-4,R(2),'4- 0,14,0,1WL-C,E,10,25
2016,TOT,1,"Oberholtzer,B*",70,16,6,22.3,28.3,43.3,5.5,8,1,11,13,23,36,46.1,4.5,8,3,0,S(5) R(3),'2-40,0,0,1WL-C,E,10,25
2016,BAA,4,"O'Day,D",31,42,7,14.8,21.8,37.5,4,6*,0,40,12,6.7,18.6,19.2,3.4,6*,0,0,R(1) C(2),'4- 0,0,0,1WR-C,E,10,13
2016,TBA,28,"Odorizzi,J",188,36,5,5.2,10.2,12.9,2,3,4,13,5,21,26,39.7,3.4,6,6,-5,S(6),'2-15,2,3,2WR-D,E,10,22
2016,ATN,3,"O'Flaherty,E*",29,12,0,29.1,29.1,47.5,0.6,1,5,9,15,34.3,49.3,51.8,2,3,4,-1,R(1),'4-51,0,20,1WL-C,E,10,25
2016,ATN,3,"Ogando,A",32,13,22,22.5,44.5,33.3,0,8,4,24,20,16.3,36.3,23,0,0,7,9,R(1),'5- 0,0,19,1WR-C,E,10,25
2016,STN,27,"Oh,S",80,35,0,2,2,2,0,0,8,57,5,6.1,11.1,11.2,1.2,2,0,0,R(1) C(4),'5-18,0,8,1WR-C,E,10,11
2016,CIN,8,"Ohlendorf,R",66,23,12,7.6,19.6,18.1,2.4,2,0,29,17,15.1,32.2,38.9,6.3,8,0,2,R(1) C(1),'5- 0,0,13,1WR-C,E,10,25
2016,SFN,25,"Osich,J*",36,21,5,6.2,11.1,16.1,2,4,7,0,30,18,48,51.8,9.3,8,7,7,R(1),'2-40,0,20,1WL-C,E,10,3
2016,TOA,30,"Osuna,R",74,37,0,12.7,12.7,28.5,3.8,7,3,45,0,6.3,6.3,10.4,0,0,4,3,R(1) C(6),'3- 0,5,13,1WR-C,E,10,20
2016,CLA,9,"Otero,D",71,29,0,8.1,8.1,17.9,0,0,12,19,0,13.5,13.5,14.5,0,0,12,-2,R(2) C(0),'3- 0,0,6,1WR-C,E,10,12
2016,CON,10,"Ottavino,A",27,21,19,5.3,24.3,16.6,3.8,4,1,64,0,2.5,2.5,3.6,0.4,0,0,1,R(1) C(3),'3- 0,0,20,1WS-C,E,10,12
2016,WAN,31,"Papelbon,J",35,12,10,19.6,29.6,29.9,1.4,3,12,33,5,23.1,28.1,39.5,0,0,11,3,R(1) C(5),'4- 0,0,5,1WR-C,E,10,25
2016,SEA,26,"Paxton,J*",121,4,10,23.6,33.6,33.8,0.2,0,12,32,0,25.6,25.6,36,0.4,0,11,-3,S(6),'2-36,20,0,1WL-C,E,10,17
2016,SFN,25,"Peavy,J",119,15,8,27.4,35.4,58.7,2.2,4,4,22,5,21.5,26.5,40.3,3.2,7,3,0,S(5) R(3),'2-12,3,0,3WR-B,E,10,25
2016,DEA,11,"Pelfrey,M",119,0,10,36.3,46.3,49,1.8,3,11,0,11,28,39,36.5,1.6,2,12,-1,S(5) R(4),'4- 0,0,0,1WR-C,E,10,25
2016,TOT,1,"Peralta,J",27,38,6,19.5,25.5,48.9,6,8,0,34,7,22,29,68.6,12.8,8*,0,0,R(1),'4- 0,0,0,1WR-C,E,10,25
2016,MLN,17,"Peralta,W",128,10,7,26.4,33.4,46.5,2.6,2,6,18,9,26.3,35.3,39.3,2.4,4,6,3,S(6),'3-34,20,0,6NR-D,E,10,3
2016,SDN,24,"Perdomo,L",147,9,2,26.1,28.1,39.2,4.3,8,11,14,7,28.2,35.2,42.8,1.4,1,11,1,S(6) R(3),'4-30,0,14,1WR-D,E,14,3
2016,TEA,29,"Perez,M*",199,18,16,4.6,20.6,7.4,0.2,0,12,0,10,22.5,32.5,32,1,1,12,0,S(6*),'3- 7,4,2,3WL-B,E,10,16
2016,WAN,31,"Perez,O*",40,34,10,16.7,26.7,34,1.8,3*,6,33,17,17.5,34.6,25.3,1.4,2,3,2,R(1),'3- 0,0,20,4WL-C,E,10,7
2016,ATN,3,"Perez,W",54,9,4,25.4,29.4,35.8,2.4,5,8,0,2,18.5,20.5,32.1,1.8,3,8,-6,S(5),'4- 0,0,16,1WR-D,E,10,25
2016,WAN,31,"Petit,Y",62,13,6,23.9,29.9,62.1,7.8,8*,3,20,0,21.3,21.3,31,2.6,4,2,2,R(3) C(0),'4-24,6,10,1WR-D,E,10,8
2016,MMN,16,"Phelps,D",87,34,20,11,31,18.3,1.4,3,4,57,6,4.6,10.6,6.6,0,0,5,1,S(5) R(3) C(2),'2-50,4,0,2WR-C,E,10,24
2016,NYA,19,"Pineda,M",176,36,9,23.4,32.4,41.6,1.6,1,2,34,5,19.9,24.9,36.8,3.2,4,4,4,S(6),'3-16,0,8,1WR-C,E,10,12
2016,TOT,1,"Pomeranz,D*",171,24,13,13.2,26.2,23.9,0.2,0,3,37,10,6.6,16.6,17.1,2.8,4,2,-2,S(6),'3- 8,0,13,6NR-B,E,10,17
2016,BOA,5,"Porcello,R",223,24,0,13.8,13.8,20,0,1,7,23,0,14.8,14.8,26.3,2.4,3,7,0,S(7*),'5- 6,0,2,1WR-C,E,10,7
2016,MNA,18,"Pressly,R",75,26,16,14.4,30.4,20.6,0,0,0,20,0,20.4,20.4,36.3,3.2,6,0,-2,R(1) C(0),'3-19,0,20,1WR-C,E,10,17
2016,BOA,5,"Price,D*",230,20,0,24.9,24.9,43.1,2.8,5,5,32,4,18.1,22,29.2,2,3,5,-3,S(7*),'3- 0,0,3,1WL-D,E,10,2
2016,SDN,24,"Quackenbush,K",60,16,10,21.1,31.1,43.4,0.8,1,0,12,8,8.8,16.8,23.6,3,5*,0,5,R(2) C(1),'4- 0,0,0,1WR-C,E,10,19
2016,CON,10,"Qualls,C",33,2,10,23.4,33.4,56.5,3.4,5,0,10,1,30.8,31.8,46.4,2,2,0,3,R(1),'4-44,0,5,1WR-C,E,10,25
2016,CHA,6,"Quintana,J*",208,22,2,18.5,20.5,29.8,0.8,1,6,24,5,14.3,19.3,26,1.6,2,6,-4,S(6*),'2- 7,2,11,1WR-C,E,10,15
2016,TBA,28,"Ramirez,E",91,6,8,22.1,30.1,46,4.3,8,11,21,2,17.9,19.9,26.4,2,3,12,3,R(2) C(1),'3- 0,0,0,1WR-C,E,10,16
2016,TOT,1,"Ramirez,J",79,16,2,18.2,20.2,25.2,1.2,2,0,17,8,18.7,26.7,30.1,3.8,7,0,2,R(2) C(1),'4-36,0,20,1WR-C,E,10,30
2016,ATN,3,"Ramirez,J",33,33,14,10.4,24.5,20.7,0,5*,0,29,15,11.8,26.8,25.7,0,0*,0,9,R(1),'5- 0,0,20,1WR-C,E,10,25
2016,MMN,16,"Ramos,A",64,34,16,9.6,25.6,13.6,0,0,2,38,20,14.1,34,14.1,0,0,0,3,R(1) C(6),'2- 0,0,20,1WR-C,E,10,23
2016,PHN,22,"Ramos,E",40,25,3,17,20,33.8,5.5,8,2,35,7,14.6,21.6,23.8,0,0,1,0,R(1),'5- 0,10,0,1WR-C,E,10,30
2016,ARN,2,"Ray,R*",174,45,5,19.2,24.2,32.8,1.2,1,0,32,12,18.1,30.1,29.8,2.2,4,6,1,S(5),'2-17,0,9,6NL-A,E,12,21
2016,TOT,1,"Rea,C",103,13,12,16.1,28.1,25.9,0.6,0,6,20,10,15.2,25.2,32.2,2.8,4,6,9,S(5),'5- 0,3,0,1WR-B,E,13,20
2016,NYN,20,"Reed,A",78,41,0,9.1,9.1,10.9,0,0,0,44,0,10.5,10.5,15.8,0,0,0,-6,R(1) C(0),'4- 0,0,0,1WL-C,E,10,21
2016,CIN,8,"Reed,C*",48,11,1,33.1,34.1,47.7,1.8,1,6,20,9,30.5,39.5,57.2,6,8,5,9,S(5),'4- 0,12,0,1WL-D,E,10,18
2016,TOT,1,"Richard,C*",68,18,9,25.7,34.7,25.7,0,0,12,1,12,26.6,38.5,31.7,0,0,12,4,S(6) R(3) C(0),'2-51,0,20,1WL-A,E,12,21
2016,TOT,1,"Rivero,F*",77,23,11,26.5,37.5,33.9,0.2,0,9,46,12,6.4,18.4,14.2,1.6,2,3,-5,R(2) C(0),'1-19,0,8,1WL-C,E,10,9
