Year,TM,real_team_id,HITTERS,INJ,AB,SO vlhp,BB v lhp,HIT v lhp,OB v lhp,TB v lhp,HR v lhp,BP v lhp,CL v lhp,DP v lhp,SO v rhp,BB v rhp,HIT v rhp,OB v rhp,TB v rhp,HR v rhp,BP v rhp,CL v rhp,DP v rhp,STEALING,STL,SPD,B,H,CA,1B,2B,3B,SS,LF,CF,RF,FIELDING,rml_team_id
2016,CLE,9,"Davis,R",1,454,29,8,16.1,26,24.3,1.3,1,1,18,19,6,21.4,29.4,30.5,1,1,1,19,"*2-6,12/- (19-15)",AA,17,D,D,,,,,,307,307,307,cf-3(-1)e7 lf-3e7 rf-3e7,1
2016,NY(N),20,"De Aza,A*",1,234,36,11,10.4,26.4,19.2,0,w,3,13,31,11,10.4,26.4,15.4,1.5,2,3,17,*3-7/10 (15-8),C,14,D,D,,,,,,306,306,306,cf-3(+1)e6 lf-3e6 rf-3e6,24
2016,CIN,8,"De Jesus,I",1,221,36,21,13.4,36.4,16.6,0,w,1,16,18,3,24.3,29.3,31.9,1.3,w,1,23,6/- (15-6),C,13,C,C,,428,308,318,407,422,,,ss-4e7 2b-3e8 3b-3e18 1b-4e28 lf-4(0)e22,25
2016,COL,10,"Descalso,D*",3,250,29,10,15.9,27,27.4,1.3,2,8,3,18,15,19.4,35.4,29.1,1.8,2,7,2,2/- (20-6),C,13,C,D,,430,314,308,417,425,,,ss-4e17 1b-4e30 2b-3e14 lf-4(+1)e25 3b-3e8,2
2016,TEX,29,"Deshields,D",1,182,21,6,12.2,20.1,24.1,3,w,-3,0,43,10,11.8,23.8,16.6,1.1,1,-3,0,*3-6/- (18-13),B,16,A,D,,,,,,310,310,,cf-3(+2)e10 lf-3e10,20
2016,TEX,29,"Desmond,I",1,625,17,0,37,39,48.8,3,4,4,21,31,7,22.3,31.3,32.1,1.5,3,4,18,"*4,6/- (18-12)",A,16,C,D,,,,,,313,313,,cf-3(-3)e13 lf-3e13,15
2016,STL,27,"Diaz,A",3,404,5,8,24.7,36.7,34.7,0.8,1,-5,18,5,9,29.2,42.2,50.7,3.4,7,-5,17,"6,7/10 (13-6)",D,13,C,B,,,428,,325,,,,ss-3e25 2b-4e28,7
2016,SD,24,"Dickerson,A*",1,253,5,5,25,33,35,1,1,-2,19,13,10,18.1,31.1,37.3,3.5,6,-2,19,*5/- (19-6),C,11,D,C,,,,,,408,,,lf-4(+1)e8,19
2016,TB,28,"Dickerson,C*",1,510,42,0,24.5,25.5,28.3,1.3,1,-13,16,26,2,19.1,22.1,44.8,4.3,8,0,21,4-6/- (3-1),E,12,D,D,,,,,,405,,405,lf-4(+2)e5 rf-4e5,22
2016,MIA,16,"Dietrich,D*",2,351,22,0,11.6,25.5,22.4,0,w,0,14,22,8,25.4,47.4,36.3,1,1,-3,11,2/- (20-6),E,11,D,D,,410,410,429,,408,,,2b-4e10 1b-4e10 3b-4e29 lf-4(+2)e8,1
2016,TOR,30,"Donaldson,J",1,577,8,28,18.9,49.8,36.5,3.4,5,-8,13,15,23,20.3,46.4,40.4,4.4,8,-7,14,3/- (18-6),C,13,D,D,,,,217,,,,,3b-2e17,13
2016,MIN,18,"Dozier,B",1,615,23,10,22.5,35.5,58.3,7.8,8,-4,18,19,10,19.3,32.3,42.9,5.8,8,-6,17,*6/- (19-11),A,16,D,B,,,208,,,,,,2b-2e8,12
2016,WASH,31,"Drew,S*",4,143,0,4,9.3,16.3,16.9,0,w,0,16,23,13,20,36,48,5.8,8,4,15,"2-6,11/- (3-1)",E,11,D,D,,,330,416,412,,,,2b-3e30 3b-4e16 ss-4e12,2
2016,ARIZ,2,"Drury,B",1,461,13,2,26.2,29.2,43.7,3.3,5,-8,26,22,6,27.5,34.5,42.2,1.8,2,-7,24,3/12 (13-5),E,11,D,D,,404,418,319,,404,,504,lf-4(+1)e4 rf-5e4 3b-3e19 2b-4e18 1b-4e4,14
2016,NY(N),20,"Duda,L*",5,153,29,5,4.4,12.4,13.5,2.5,4*,0,8,23,7,16.5,26.5,30.3,3.2,6,6,8,-/- (---),E,8,D,D,,412,,,,,,,1b-4e12,11
2016,TB,1,"Duffy,M",4,333,3,14,22.8,38.8,24.5,0.3,1,-9,26,10,3,24.4,29.4,37.4,2.4,w,-10,30,"*2-6,11/- (15-10)",A,14,D,B,,,,112,314,,,,3b-1e12 ss-3e14,4
2016,CIN,8,"Duvall,A",1,552,36,10,14.5,26.5,34.5,4.2,6,0,11,34,6,16.1,24.1,39.8,4.8,8,0,12,"*2-6,12/10 (15-8)",C,13,D,D,,410,,437,,209,,409,lf-2(-2)e9 rf-4e9 1b-4e10 3b-4e37,15
2016,KC,13,"Dyson,J*",2,299,0,0,29.1,31.1,43.8,0,w,-1,16,4,8,26.1,36.1,41.2,0.8,w,-1,15,"*2-6,12/- (19-15)",AA,17,A,B,,,,,,104,104,104,cf-1(-3)e4 rf-1e4 lf-1e4,23
2016,CHI(A),6,"Eaton,A*",1,619,6,14,27.4,46.4,35.3,1,w,-3,6,15,8,27.6,40.6,41.1,1.5,1,-3,7,*7/- (17-6),B,15,A,C,,,,,,305,405,105,rf-1(-4)e5 cf-4e5 lf-3e5,24
2016,OAK,1,"Eibner,B",2,187,22,18,11.6,29.6,26.8,2.2,4*,0,9,35,6,6.4,12.5,15.6,1.5,2,0,11,"2-9,12/- (3-1)",E,13,D,D,,,,,,203,303,203,cf-3(-1)e3 rf-2e3 lf-2e3,25
2016,PHI,1,"Ellis,A",2,171,15,8,14.9,25,18.4,0,w,6,27,9,13,12.2,27.2,17.4,0.4,0,6,26,"4,6/- (13-6)",D,9,C,B,301,,,,,,,,"c-3(0)e1,T-3(pb-1)",5
2016,NY(A),19,"Ellsbury,J*",1,551,12,4,22.5,27.5,32.6,1.3,w,6,17,4,12,24.5,37.5,31.7,0.8,0,6,15,"*2-5,11,12/- (16-12)",A,15,C,D,,,,,,,204,,cf-2(0)e4,4
2016,TOR,30,"Encarnacion,E",1,601,20,31,11.1,44.1,30.6,5.4,8,-1,15,19,15,18.6,35.7,40.7,5.4,8,-3,21,2/- (20-6),E,11,D,C,,305,,,,,,,1b-3e5,24
2016,KC,13,"Escobar,A",1,637,8,0,20.7,21.7,22.6,0.2,1,4,22,8,0,24.5,25.5,36,1.8,w,4,22,"*4,5/- (18-11)",A,16,A,B,,,,,114,,,,ss-1e14,23
2016,MIN,18,"Escobar,E+",2,352,26,1,12.2,14.2,15.4,0.2,0,10,16,15,3,21,25,25.2,0,0,10,16,"4,5/9-12 (13-1)",E,13,D,D,,,315,308,322,506,,,ss-3e22 3b-3e8 2b-3e15 lf-5(+1)e6,3
2016,LA(A),14,"Escobar,Y",1,517,3,14,31.4,46.4,54.3,3.2,w,2,28,2,6,32.7,39.7,40.6,1.6,w,2,31,"2-5,12/- (3-1)",E,10,C,B,,,,425,,,,,3b-4e25,9
2016,WASH,31,"Espinosa,D+",1,516,41,0,9.3,17.3,33.1,7.4,8*,0,8,42,8,10.3,26.3,17.8,2.5,4,-2,6,*6/- (18-6),C,14,A,C,,,,,219,,,,ss-2e19,10
2016,TEX,29,"Fielder,P*",4,326,25,9,5.7,19.7,10.6,1.1,1,9,23,10,10,12.8,27.8,21.4,1.1,1,9,25,-/- (---),E,8,D,C,,530,,,,,,,1b-5e30,25
2016,BAL,4,"Flaherty,R*",1,157,4,11,11.9,22.9,11.9,0,w,6,1,41,11,14.4,25.4,21.5,0.9,0,6,1,3/- (20-6),D,12,D,D,,408,304,314,417,310,,310,3b-3e14 ss-4e17 rf-3(+1)e10 1b-4e8 lf-3e10 2b-3e4,30
2016,MIL,17,"Flores,R*",1,249,28,1,20.1,23.1,20.1,0,w,-8,33,21,15,8.6,25.5,17.1,2,w,-2,28,3/- (20-6),C,13,C,B,,525,,,,402,402,302,rf-3(0)e2 cf-4e2 lf-4e2 1b-5e25,25
2016,NY(N),20,"Flores,W",3,307,0,5,34.4,40.4,79.7,14.3,8,-12,22,10,8,20.5,29.5,28.6,1.3,1,-11,21,5/12 (13-5),E,10,D,D,,409,424,423,442,,,,3b-4e23 1b-4e9 2b-4e24 ss-4e42,17
2016,ATL,3,"Flowers,T",4,281,31,15,17.5,40.5,27.3,0.5,0,7,11,38,9,23,40,34.8,2,3,7,14,-/- (---),E,9,D,D,301,,,,,,,,"c-3(+4)e1,T-5(pb-3)",8
2016,TB,28,"Forsythe,L",1,511,23,6,24.8,33.8,41.2,2,4,-6,11,25,11,22.1,36.2,33.7,2.5,5,-6,10,"*2-5,11,12/9 (15-6)",C,13,D,C,,,212,,,,,,2b-2e12,22
2016,CHI(N),7,"Fowler,D+",3,456,10,19,24.5,48.5,38.3,1.5,1,-6,2,31,22,19.9,46.8,30.6,1,2,-5,2,"*4,5/- (17-11)",B,15,C,D,,,,,,,306,,cf-3(0)e6,1
2016,PHI,22,"Franco,M",1,581,13,0,26.4,28.4,45.1,4.8,8,-6,22,12,5,20.9,27.9,31.3,2.8,3,-5,20,3/12 (13-5),E,10,D,C,,,,314,,,,,3b-3e14,23
2016,MIA,1,"Francoeur,J",1,307,36,2,25.7,27.7,35.4,1.5,3,-6,12,34,6,21,27,27.3,0.4,0,-5,11,"4,6/11 (13-6)",D,12,D,D,,,,565,,307,,307,lf-3(-2)e7 rf-3e7 3b-5e65,25
2016,TB,28,"Franklin,N+",2,174,25,2,15.7,21.7,26.2,0,w,-3,1,25,4,27,35,42.5,3.2,5,-3,1,"*4,5/- (19-12)",B,15,D,D,,425,471,,440,308,,408,lf-3(+1)e8 1b-4e25 2b-4e71 ss-4e40 rf-4e8,15
2016,PIT,23,"Frazier,A*",1,146,0,0,42.8,44.8,42.8,0,w,-8,0,15,8,29.3,39.3,48,3.2,w,-7,0,*7/- (18-11),C,14,C,C,,,444,465,,417,517,417,2b-4e44 lf-4(+2)e17 rf-4e17 3b-4e65 cf-5e17,14
2016,CHI(A),6,"Frazier,T",1,590,41,14,10.4,26.4,37.1,8.9,8*,0,12,26,13,11.4,26.4,27.4,4.6,8,-2,15,"*5,6/- (17-12)",B,14,D,D,,324,,312,,,,,3b-3e12 1b-3e24,19
2016,ATL,3,"Freeman,F*",1,589,36,12,29,44,50.7,2.8,5,-11,9,28,14,26.8,43.8,56.3,6.6,8,-8,13,3/- (17-6),C,12,D,C,,205,,,,,,,1b-2e5,16
2016,PIT,23,"Freese,D",1,437,35,13,32.8,50.8,50,2.8,5,-5,6,39,10,19.8,34.8,27,1.2,2,-6,20,-/- (---),E,9,D,C,,313,571,419,,,,,3b-4e19 1b-3e13 2b-5e71,22
2016,PIT,1,"Fryer,E",2,116,0,18,25.3,43.3,25.3,0,w,2,3,23,13,22.4,35.3,28.4,0,w,2,4,2-12/- (3-1),E,11,D,C,301,,,,,,,,"c-3(0)e1,T-13(pb-2)",25
2016,PHI,22,"Galvis,F+",1,584,14,0,17.1,18.1,22.7,0.8,0,-9,27,29,0,22.3,23.3,34.7,2.5,4,-9,27,*2-5/- (18-13),B,14,A,C,,,,,108,,,,ss-1e8,16
2016,ATL,3,"Garcia,A",1,532,8,0,32.5,34.5,48,3,w,0,28,12,0,24.6,26.6,36.8,2.3,3,0,28,6/- (13-6),D,12,D,C,,,,424,,503,,,3b-4e24 lf-5(+1)e3,17
2016,CHI(A),6,"Garcia,A",2,413,27,13,14.5,29.5,24.3,1.2,2,11,18,33,7,17.9,26.9,24.8,1.2,2,12,19,4-6/10 (13-6),C,13,D,D,,,,,,406,,406,rf-4(-2)e6 lf-4e6,30
2016,STL,27,"Garcia,G*",1,214,45,5,19.5,28.6,24,0,w,-9,14,15,23,23.1,50.1,35.9,3,w,-7,12,5/12 (13-5),E,12,C,D,,,319,411,432,,,,ss-4e32 2b-3e19 3b-4e11,21
2016,NY(A),19,"Gardner,B*",1,547,16,8,22.9,33.8,33.7,2.3,w,-8,10,12,18,23.1,44.1,36.5,2.5,w,-7,8,*7/- (18-11),A,16,A,B,,,,,,103,303,,lf-1(-1)e3 cf-3e3,20
2016,HOU,12,"Gattis,E",3,447,19,2,27,31,51,5.6,8,-11,21,39,12,13.2,27.2,36.1,7.4,8,-3,17,4/- (13-6),E,10,D,C,403,,,,,,,,"c-4(-2)e3,T-5(pb-1)",21
2016,MIL,17,"Gennett,S*",2,498,36,12,23.1,36.2,31.5,1,1,-2,16,20,4,23.4,28.4,36.2,2,1,-2,23,4/- (18-6),C,13,D,B,,,319,,,,,,2b-3e19,17
2016,LA(A),14,"Giavotella,J",1,346,5,0,25.6,26.6,25.6,0,w,-10,28,0,0,27,28,40,1,1,-10,28,*2-6/11 (15-7),C,13,B,B,,,410,,,,,,2b-4e10,16
2016,SF,25,"Gillaspie,C*",1,191,2,0,20.2,21.2,35.9,0,w,-8,21,8,1,24.6,26.6,42,2.8,5,-11,20,"2-5,11,12/8-10 (13-4)",E,10,D,C,,416,,410,,,,,3b-4e10 1b-4e16,4
2016,CLE,9,"Gimenez,C",3,139,52,14,13.2,29.2,20.4,2.4,4,-9,11,29,4,14.2,20.1,17.1,0.8,1,-10,30,-/- (---),E,10,B,D,308,424,,516,,,,,"c-3(+1)e8,T-6(pb-5) 3b-5e16 1b-4e24",23
2016,PHI,22,"Goeddel,T",1,213,22,7,8.3,17.3,17.3,2,w,-2,14,24,8,12.1,22.1,22.5,1.6,1,-5,14,3/- (20-6),C,13,D,D,,,,,,409,,409,lf-4(-1)e9 rf-4e9,17
2016,TOR,30,"Goins,R*",3,183,26,0,6.9,7.9,7.9,0,w,6,28,31,3,9.5,13.5,21,0.6,0,6,27,"5,6/10 (13-6)",E,14,B,C,,325,115,365,210,425,,425,2b-1e15 ss-2e10 3b-3e65 lf-4(+2)e25 1b-3e25 rf-4e25,13
2016,ARIZ,2,"Goldschmidt,P",1,579,16,29,31.1,62.2,48.2,3,4,-2,14,25,21,22,45,35.1,2.5,3,-2,13,"*4,6/- (19-12)",AA,16,D,C,,104,,,,,,,1b-1e4,4
2016,CLE,9,"Gomes,Y",6,251,36,0,22.8,24.8,50.8,3,4,8,27,32,0,1.8,3.8,7.1,1.8,3*,0,27,-/- (---),E,11,D,D,203,,,,,,,,"c-2(-2)e3,T-9(pb-3)",1
2016,TEX,1,"Gomez,C",2,411,47,1,20.4,24.4,34.1,1.8,w,-6,27,39,10,14.5,27.6,26.8,2.4,4,-5,22,"*2-5,12/- (19-13)",A,15,A,C,,,,,,203,203,203,cf-2(-2)e3 lf-2e3 rf-2e3,17
2016,LA(N),15,"Gonzalez,A*",1,568,10,2,22.9,26.9,25.5,0.4,0,4,23,22,8,28.7,38.7,43.8,2.7,3,3,20,"4,6/- (3-1)",E,9,D,C,,102,,,,,,,1b-1e2,3
2016,COL,10,"Gonzalez,C*",1,584,30,0,24.5,24.5,44.3,5,8,-4,18,17,8,29.6,37.6,46.9,2,3,-4,16,5/12 (13-5),E,13,D,C,,,,,,,,203,rf-2(-3)e3,12
2016,HOU,12,"Gonzalez,M+",1,484,34,1,22,25,37.9,1.3,2,-2,28,24,0,24.4,26.4,32.5,1.3,1,-2,29,*3-7/- (15-12),B,14,A,D,,213,319,310,317,407,,,1b-2e13 3b-3e10 lf-4(0)e7 2b-3e19 ss-3e17,5
2016,KC,13,"Gordon,A*",3,445,40,14,12.4,30.4,23,2.8,5,-6,13,40,12,13.4,29.4,23.6,2.5,5,-7,12,5/- (18-6),C,14,D,D,,,,,,103,,,lf-1(-3)e3,3
2016,MIA,16,"Gordon,D*",1,325,11,0,26.7,26.7,30.2,0,w,-10,8,12,2,27.4,29.4,37.7,0.8,w,-10,8,*2-6/- (19-15),AA,17,B,C,,,215,,,,,,2b-2e15,13
2016,ARIZ,2,"Gosselin,P",1,220,21,6,29.7,36.7,35.9,0,w,-12,9,16,6,27.4,34.4,41.7,2.5,w,-12,9,3/- (20-6),C,13,C,C,,425,313,420,,408,,,2b-3e13 1b-4e25 3b-4e20 lf-4(+2)e8,25
2016,LA(N),15,"Grandal,Y+",3,390,25,22,10.8,33.8,21,3.4,6,-4,24,35,20,9.2,30.2,26.8,5.2,8,0,21,"6/8,10 (13-1)",E,9,D,D,203,415,,,,,,,"c-2(0)e3,T-5(pb-4) 1b-4e15",14
2016,NY(N),20,"Granderson,C*",1,545,29,8,14.8,25.8,30.4,3.8,7,-6,14,20,16,14.2,33.2,30.9,3.8,7,-3,13,6/- (13-6),D,13,D,D,,,,,,300,300,300,rf-3(+2)e0 cf-3e0 lf-3e0,23
2016,NY(A),19,"Gregorius,D*",1,562,0,0,33.3,35.3,47.9,1.8,2,-6,12,12,0,26.5,28.5,42,3.2,2,-6,12,4/- (18-6),C,14,A,D,,,,,116,,,,ss-1e16,18
2016,STL,27,"Grichuk,R",1,446,33,11,14.2,26.1,35.5,4.2,8,0,14,42,2,15.9,18.9,38.5,4.2,8,13,15,"*3,5-7/10 (15-8)",C,14,D,D,,,,,,301,301,301,cf-3(0)e1 lf-3e1 rf-3e1,10
2016,MIN,18,"Grossman,R+",1,332,21,13,32.5,46.5,53.2,3.4,5,-6,3,35,26,17.9,44.9,23.7,0.9,0,-5,2,6/10 (13-4),D,12,D,D,,,,,,418,,,lf-4(+1)e18,24
2016,HOU,12,"Gurriel,Y",1,130,0,0,20.4,22.4,22.6,0.8,1,6,33,0,0,26.4,28.4,37,0.8,0,6,33,2-5/10 (13-6),E,10,D,C,,425,,308,,525,,,3b-3e8 1b-4e25 lf-5(+1)e25,1
2016,SEA,26,"Gutierrez,F",2,248,35,18,20.7,40.7,35.7,4.6,8,-11,12,58,0,4.2,6.2,11.2,2,2*,0,28,2/- (20-6),E,11,D,D,,,,,,402,,402,rf-4(-1)e2 lf-4e2,13
2016,CLE,1,"Guyer,B",2,293,4,4,29,53,45.8,3,5,5,15,18,3,12,35,17.2,0.3,0,5,15,"4,5/12 (13-6)",C,14,D,C,,,,,,209,309,309,lf-2(-2)e9 rf-3e9 cf-3e9,16
2016,STL,27,"Gyorko,J",1,400,16,11,17.4,28.4,27.9,3.5,6,-11,22,28,8,17.1,25.1,51.6,11.3,8,-4,19,-/- (---),E,12,D,D,,424,404,316,440,,,,2b-4e4 3b-3e16 ss-4e40 1b-4e24,19
2016,CIN,8,"Hamilton,B+",2,411,24,2,17.3,19.3,30.2,3.8,w,-9,8,22,10,27.4,37.3,34.9,0.5,w,-16,7,*3-7/- (19-15),AA,17,A,C,,,,,,,105,,cf-1(-2)e5,30
2016,BOS,5,"Hanigan,R",5,105,28,0,0,2,0,0,w*,0,33,28,8,9.1,19.1,21.5,2.5,w,1,30,-/- (---),E,9,D,D,202,,,,,,,,"c-2(0)e2,T-5(pb-20)",4
2016,ARIZ,2,"Haniger,M",1,109,49,11,9,22.1,15.1,1.6,3,5,13,15,10,14.2,26.2,28.4,3.4,6,5,18,-/- (---),E,13,D,D,,,,,,306,306,306,cf-3(-1)e6 lf-3e6 rf-3e6,9
2016,BAL,4,"Hardy,J",3,405,5,10,22.5,32.5,39,1,2,9,25,12,3,25.4,28.4,34.4,0.5,0,10,28,-/- (---),E,11,D,D,,,,,208,,,,ss-2e8,14
2016,WASH,31,"Harper,B*",1,506,36,18,13.9,32.9,33.9,4,8*,0,16,13,24,14.3,39.3,25.5,3,6,-1,15,*4-6/- (17-13),A,15,D,C,,,,,,,,202,rf-2(-4)e2,13
2016,PIT,23,"Harrison,J",2,487,8,0,33.1,35.1,58.3,2.3,w,9,18,8,0,27.1,29.1,40.3,1.6,w,9,18,"*4,6/- (19-12)",A,15,B,C,,,210,,,,,425,2b-2e10 rf-4(-1)e25,14
2016,STL,27,"Hazelbaker,J*",1,200,59,0,11.8,11.8,31.4,4.8,8*,0,1,36,10,16.2,26.2,39.8,5.8,8,-5,0,"*2-5,11,12/- (16-12)",B,15,B,D,,,,,,314,414,314,lf-3(0)e14 cf-4e14 rf-3e14,11
2016,NY(A),19,"Headley,C+",1,467,6,9,26.8,38.8,27.2,0.2,0,-8,15,36,12,18.2,33.2,28.1,2.3,2,-8,13,6/- (16-6),C,12,D,D,,,,212,,,,,3b-2e12,3
2016,OAK,21,"Healy,R",1,269,15,0,32.9,33.9,57,5.8,8,-4,21,26,0,32,33,53,3.4,7,-4,22,-/- (---),E,11,D,C,,,,320,,,,,3b-3e20,23
2016,MIA,16,"Hechavarria,A",1,508,17,7,17.4,24.4,29.2,1.8,w,-3,20,1,2,20.4,22.4,28.1,1,w,-3,22,2/- (20-6),E,13,D,C,,,,,116,,,,ss-1e16,3
2016,WASH,31,"Heisey,C",1,139,36,8,14.4,25.4,30,5.2,8,-7,3,38,11,9.4,23.4,29.8,5.8,8*,0,2,3-7/- (3-1),E,12,D,D,,,,,,304,304,304,lf-3(-1)e4 rf-3e4 cf-3e4,25
2016,PHI,22,"Hernandez,C+",1,547,19,5,41.2,47.2,46.6,0,w,-9,11,18,14,26.5,41.5,41.8,2.8,w,-8,10,"*2-8,11/9 (15-9)",B,15,A,C,,,314,,417,,,,2b-3e14 ss-4e17,3
2016,LA(N),15,"Hernandez,E",3,216,30,21,6.1,27,16.3,2.2,4*,0,7,38,8,10.5,18.5,13.5,1,0,-4,9,2/- (20-6),D,12,D,D,,,304,465,427,303,403,303,lf-3(0)e3 cf-4e3 2b-3e4 3b-4e65 ss-4e27 rf-3e3,30
2016,HOU,12,"Hernandez,T",1,100,39,22,18.2,40.2,34.8,4,6,-7,9,28,5,14.8,19.8,30.5,1.8,2*,0,40,2-12/- (3-1),E,15,C,D,,,,,,311,311,311,cf-3(-2)e11 lf-3e11 rf-3e11,24
2016,PHI,22,"Herrera,O*",1,583,26,15,19,36,20.6,0,w,-11,12,21,7,31.5,40.5,41.8,2,3,-12,15,"*5,7/- (18-12)",A,15,B,B,,,,,,,210,,cf-2(0)e10,8
2016,ARIZ,2,"Herrmann,C*",6,148,21,10,22.4,32.4,32.1,2.5,4,6,9,38,10,24,34,44.2,3,4,6,9,*4/- (20-6),C,13,D,D,401,425,,,,425,425,425,"c-4(-1)e1,T-7(pb-2) lf-4(0)e25 rf-4e25 cf-4e25 1b-4e25",15
2016,CHI(N),7,"Heyward,J*",1,530,17,16,12.4,30.4,14.8,0.4,0,-2,19,11,8,18.2,28.2,32.4,2.6,w,-2,21,*7/- (17-6),B,14,D,C,,,,,,,302,102,rf-1(-4)e2 cf-3e2,24
2016,NY(A),19,"Hicks,A+",2,327,19,5,8.8,13.8,14.4,1.4,0,-3,21,18,10,20.3,30.3,27.8,1.4,0,-8,20,"6,7/10-12 (13-5)",D,14,D,C,,,,,,202,302,202,rf-2(-3)e2 cf-3e2 lf-2e2,9
2016,BOS,1,"Hill,A",1,378,3,13,24.1,39.2,28.2,1.4,1,-9,13,8,11,22.4,35.4,28.5,1,1,-9,13,7/- (13-6),C,13,D,C,,,406,410,,,,,3b-4e10 2b-4e6,7
2016,BOS,1,"Holaday,B",3,117,16,2,21.2,27.2,27,0.6,1,5,13,29,6,13.2,23.2,32.5,2.5,w,3,13,4-8/- (3-1),E,10,D,D,304,,,565,,525,,,"c-3(-1)e4,T-1(pb-0) 3b-5e65 lf-5(+2)e25",15
2016,STL,27,"Holliday,M",4,382,11,4,13.9,21.8,39.7,6.5,8,0,21,13,11,18.2,33.2,32,3,6,-1,19,-/- (---),E,10,D,C,,522,,,,506,,,lf-5(+1)e6 1b-5e22,21
2016,BOS,5,"Holt,B*",3,290,48,16,0,18,0,0,w*,0,16,11,8,26,36,36.5,1.2,3,-12,18,*2-6/11 (15-7),C,15,C,B,,,313,331,432,306,,406,lf-3(+1)e6 3b-3e31 2b-3e13 ss-4e32 rf-4e6,10
2016,CIN,8,"Holt,T",1,179,32,24,11.4,37.4,17.8,0,w,5,19,24,14,17,33,22.6,0,w,6,24,"*2-7,12/10 (15-8)",C,15,B,D,,,,,,204,204,204,cf-2(-1)e4 rf-2e4 lf-2e4,22
2016,KC,13,"Hosmer,E*",1,605,21,5,16.4,21.4,27.5,3.5,7,9,26,20,10,24.3,34.3,37.7,3,6,8,24,7/- (13-6),D,14,D,B,,206,,,,,,,1b-2e6,9
2016,PHI,22,"Howard,R*",1,331,57,0,0,1,0,0,w*,0,21,45,7,9.5,17.5,37,9,8*,0,18,2-5/- (3-1),E,8,D,C,,525,,,,,,,1b-5e25,25
2016,COL,10,"Hundley,N",4,289,21,0,30,31,54.4,3,3,9,37,20,11,14.3,26.3,25.5,1.8,2,8,27,-/- (---),E,10,D,C,403,,,,,,,,"c-4(+1)e3,T-12(pb-2)",5
2016,SEA,26,"Iannetta,C",2,295,29,24,17,42,22.3,0.6,1,-7,15,32,11,9.1,21.1,14.8,0.8,0,-2,19,-/- (---),E,10,D,D,303,,,,,,,,"c-3(0)e3,T-7(pb-2)",7
2016,DET,11,"Iglesias,J",2,467,0,5,21.8,30.8,33,0.8,0,-7,20,0,3,22.5,29.5,27.9,0.5,w,-7,20,"*2-5,12/- (15-11)",C,13,B,B,,,,,107,,,,ss-1e7,9
2016,ATL,3,"Inciarte,E*",1,522,0,5,37.7,44.7,44.1,0,w,-16,16,6,6,28.9,36.9,41.7,1.6,w,-16,16,"*2-5,12/- (16-12)",B,15,B,B,,,,,,105,105,,cf-1(-3)e5 lf-1e5,15
2016,KC,13,"Infante,O",1,134,17,12,17.1,29.1,25.1,0,w,0,0,9,4,19,23,30.1,0,w,0,0,-/- (---),E,11,C,C,,,417,,,,,,2b-4e17,25
2016,CHI(A),6,"Jackson,A",5,181,35,10,14.3,25.3,14.3,0,w,6,19,14,11,22.1,34.1,37.4,0,w,6,19,"4,5/- (13-6)",D,14,C,D,,,,,,,306,,cf-3(-1)e6,22
2016,SD,24,"Jankowski,T*",1,335,33,8,4.1,13,4.2,0,w,-2,10,34,17,24.3,42.3,32.6,1.5,w,-13,8,"*2-6,11,12/- (17-15)",A,17,A,C,,,,,,202,202,202,cf-2(+1)e2 rf-2e2 lf-2e2,21
2016,PIT,23,"Jaso,J*",1,380,37,27,0,30,0,0,w*,0,13,14,12,24.1,39.1,36.3,1,0,5,16,2-7/- (3-1),E,11,C,C,,410,,,,,,516,1b-4e10 rf-5(+1)e16,1
2016,SD,24,"Jay,J*",4,347,19,8,32.3,44.3,40.5,0,w,10,8,23,0,26.6,30.6,41.6,1.6,w,10,10,2/- (20-6),E,13,D,C,,,,,,302,302,302,cf-3(+2)e2 rf-3e2 lf-3e2,3
2016,TB,28,"Jennings,D",4,200,22,12,10.3,24.3,21.1,1.6,2*,0,14,37,13,9.7,24.6,18.7,2.3,4,5,14,3/- (20-6),D,14,D,D,,,,,,206,306,,lf-2(+2)e6 cf-3e6,18
2016,MIA,16,"Johnson,C",1,243,41,9,12.2,22.2,16.7,1.3,3,-6,27,39,4,18.3,23.3,33.2,3,w,-6,33,-/- (---),E,10,D,D,,410,,424,,525,,,1b-4e10 3b-4e24 lf-5(+2)e25,16
2016,NY(N),1,"Johnson,K*",1,304,15,0,20.2,22.2,37.9,5.9,8,-8,18,21,7,20.5,29.5,29.1,1.3,2,-8,16,3/- (20-6),C,12,D,D,,425,324,320,488,410,,,2b-3e24 3b-3e20 lf-4(+1)e10 1b-4e25 ss-4e88,16
2016,BAL,4,"Jones,A",1,619,23,4,15.7,21.7,18.5,0.5,0,3,18,11,5,23.5,30.5,36.1,4,7,3,17,2/- (20-6),E,13,D,C,,,,,,,202,,cf-2(-2)e2,15
2016,BAL,4,"Joseph,C",4,132,22,0,1,1,1,0,w,0,34,19,5,9.6,14.6,10.5,0,w,-6,32,-/- (---),E,10,C,C,204,418,,,,,,,"c-2(+1)e4,T-4(pb-1) 1b-4e18",30
2016,PHI,22,"Joseph,T",1,315,16,13,21.9,37.9,46.2,7,8,-8,23,25,4,18.5,25.5,38.2,5,8,-6,25,6/12 (13-5),E,9,D,C,,415,,,,,,,1b-4e15,4
